v.x,v.y,v.z,n.x,n.y,n.z,c.x,c.y,c.z,t.x,t.y
0.018462780949435733,0.025411837900422944,0.9995065603657316,0.018462780949435733,0.025411837900422944,0.9995065603657316,0.5092313904747179,0.5127059189502114,0.9997532801828658,0.1485148514851485,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.15841584158415842,0.0
0.016830726364690903,0.026520981050879647,0.9995065603657316,0.016830726364690903,0.026520981050879647,0.9995065603657316,0.5084153631823455,0.5132604905254399,0.9997532801828658,0.15841584158415842,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.16831683168316833,0.0
0.015132248592212108,0.027525458005412257,0.9995065603657316,0.015132248592212108,0.027525458005412257,0.9995065603657316,0.507566124296106,0.5137627290027061,0.9997532801828658,0.16831683168316833,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.1782178217821782,0.0
0.01337405074780664,0.02842130455238309,0.9995065603657316,0.01337405074780664,0.02842130455238309,0.9995065603657316,0.5066870253739033,0.5142106522761916,0.9997532801828658,0.1782178217821782,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.18811881188118812,0.0
0.01156307163512217,0.029204985194744612,0.9995065603657316,0.01156307163512217,0.029204985194744612,0.9995065603657316,0.5057815358175611,0.5146024925973723,0.9997532801828658,0.18811881188118812,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.19801980198019803,0.0
0.0097064583613588,0.02987340710303106,0.9995065603657316,0.0097064583613588,0.02987340710303106,0.9995065603657316,0.5048532291806794,0.5149367035515156,0.9997532801828658,0.19801980198019803,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.2079207920792079,0.0
0.007811538130902161,0.030423932321343345,0.9995065603657316,0.007811538130902161,0.030423932321343345,0.9995065603657316,0.503905769065451,0.5152119661606717,0.9997532801828658,0.2079207920792079,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.21782178217821782,0.0
0.005885789328195167,0.030854388178155837,0.9995065603657316,0.005885789328195167,0.030854388178155837,0.9995065603657316,0.5029428946640976,0.5154271940890779,0.9997532801828658,0.21782178217821782,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.22772277227722773,0.0
0.00393681200397115,0.031163075860858272,0.9995065603657316,0.00393681200397115,0.031163075860858272,0.9995065603657316,0.5019684060019856,0.5155815379304292,0.9997532801828658,0.22772277227722773,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.2376237623762376,0.0
0.0019722978813257767,0.03134877712019301,0.9995065603657316,0.0019722978813257767,0.03134877712019301,0.9995065603657316,0.5009861489406628,0.5156743885600965,0.9997532801828658,0.2376237623762376,0.01
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.24752475247524752,0.0
1.923354278190924e-18,0.03141075907812829,0.9995065603657316,1.923354278190924e-18,0.03141075907812829,0.9995065603657316,0.5,0.5157053795390641,0.9997532801828658,0.24752475247524752,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.25742574257425743,0.0
-0.001972297881325773,0.03134877712019301,0.9995065603657316,-0.001972297881325773,0.03134877712019301,0.9995065603657316,0.4990138510593371,0.5156743885600965,0.9997532801828658,0.25742574257425743,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.26732673267326734,0.0
-0.00393681200397114,0.031163075860858275,0.9995065603657316,-0.00393681200397114,0.031163075860858275,0.9995065603657316,0.49803159399801444,0.5155815379304292,0.9997532801828658,0.26732673267326734,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.27722772277227725,0.0
-0.005885789328195163,0.03085438817815584,0.9995065603657316,-0.005885789328195163,0.03085438817815584,0.9995065603657316,0.4970571053359024,0.5154271940890779,0.9997532801828658,0.27722772277227725,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.2871287128712871,0.0
-0.007811538130902165,0.030423932321343345,0.9995065603657316,-0.007811538130902165,0.030423932321343345,0.9995065603657316,0.4960942309345489,0.5152119661606717,0.9997532801828658,0.2871287128712871,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.297029702970297,0.0
-0.00970645836135879,0.029873407103031064,0.9995065603657316,-0.00970645836135879,0.029873407103031064,0.9995065603657316,0.4951467708193206,0.5149367035515156,0.9997532801828658,0.297029702970297,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.3069306930693069,0.0
-0.01156307163512216,0.029204985194744616,0.9995065603657316,-0.01156307163512216,0.029204985194744616,0.9995065603657316,0.4942184641824389,0.5146024925973723,0.9997532801828658,0.3069306930693069,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.31683168316831684,0.0
-0.013374050747806641,0.028421304552383085,0.9995065603657316,-0.013374050747806641,0.028421304552383085,0.9995065603657316,0.4933129746260967,0.5142106522761916,0.9997532801828658,0.31683168316831684,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.32673267326732675,0.0
-0.015132248592212117,0.02752545800541225,0.9995065603657316,-0.015132248592212117,0.02752545800541225,0.9995065603657316,0.49243387570389396,0.5137627290027061,0.9997532801828658,0.32673267326732675,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.33663366336633666,0.0
-0.016830726364690914,0.026520981050879643,0.9995065603657316,-0.016830726364690914,0.026520981050879643,0.9995065603657316,0.4915846368176545,0.5132604905254399,0.9997532801828658,0.33663366336633666,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.3465346534653465,0.0
-0.018462780949435726,0.025411837900422948,0.9995065603657316,-0.018462780949435726,0.025411837900422948,0.9995065603657316,0.4907686095252821,0.5127059189502114,0.9997532801828658,0.3465346534653465,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.3564356435643564,0.0
-0.02002197137261541,0.02420240583533769,0.9995065603657316,-0.02002197137261541,0.02420240583533769,0.9995065603657316,0.4899890143136923,0.5121012029176688,0.9997532801828658,0.3564356435643564,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.36633663366336633,0.0
-0.02150214422195601,0.02289745793144782,0.9995065603657316,-0.02150214422195601,0.02289745793144782,0.9995065603657316,0.48924892788902197,0.5114487289657239,0.9997532801828658,0.36633663366336633,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.37623762376237624,0.0
-0.022897457931447818,0.021502144221956013,0.9995065603657316,-0.022897457931447818,0.021502144221956013,0.9995065603657316,0.4885512710342761,0.510751072110978,0.9997532801828658,0.37623762376237624,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.38613861386138615,0.0
-0.024202405835337688,0.020021971372615414,0.9995065603657316,-0.024202405835337688,0.020021971372615414,0.9995065603657316,0.48789879708233114,0.5100109856863078,0.9997532801828658,0.38613861386138615,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.39603960396039606,0.0
-0.025411837900422944,0.018462780949435733,0.9995065603657316,-0.025411837900422944,0.018462780949435733,0.9995065603657316,0.48729408104978855,0.5092313904747179,0.9997532801828658,0.39603960396039606,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.40594059405940597,0.0
-0.02652098105087964,0.016830726364690917,0.9995065603657316,-0.02652098105087964,0.016830726364690917,0.9995065603657316,0.4867395094745602,0.5084153631823455,0.9997532801828658,0.40594059405940597,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.4158415841584158,0.0
-0.027525458005412253,0.01513224859221211,0.9995065603657316,-0.027525458005412253,0.01513224859221211,0.9995065603657316,0.48623727099729386,0.507566124296106,0.9997532801828658,0.4158415841584158,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.42574257425742573,0.0
-0.02842130455238308,0.013374050747806647,0.9995065603657316,-0.02842130455238308,0.013374050747806647,0.9995065603657316,0.48578934772380844,0.5066870253739033,0.9997532801828658,0.42574257425742573,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.43564356435643564,0.0
-0.029204985194744612,0.011563071635122171,0.9995065603657316,-0.029204985194744612,0.011563071635122171,0.9995065603657316,0.4853975074026277,0.5057815358175611,0.9997532801828658,0.43564356435643564,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.44554455445544555,0.0
-0.02987340710303106,0.009706458361358802,0.9995065603657316,-0.02987340710303106,0.009706458361358802,0.9995065603657316,0.48506329644848445,0.5048532291806794,0.9997532801828658,0.44554455445544555,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.45544554455445546,0.0
-0.03042393232134334,0.007811538130902177,0.9995065603657316,-0.03042393232134334,0.007811538130902177,0.9995065603657316,0.48478803383932834,0.503905769065451,0.9997532801828658,0.45544554455445546,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.46534653465346537,0.0
-0.03085438817815584,0.005885789328195162,0.9995065603657316,-0.03085438817815584,0.005885789328195162,0.9995065603657316,0.48457280591092206,0.5029428946640976,0.9997532801828658,0.46534653465346537,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.4752475247524752,0.0
-0.031163075860858272,0.003936812003971152,0.9995065603657316,-0.031163075860858272,0.003936812003971152,0.9995065603657316,0.48441846206957084,0.5019684060019856,0.9997532801828658,0.4752475247524752,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.48514851485148514,0.0
-0.03134877712019301,0.0019722978813257784,0.9995065603657316,-0.03134877712019301,0.0019722978813257784,0.9995065603657316,0.4843256114399035,0.5009861489406628,0.9997532801828658,0.48514851485148514,0.01
-0.0,0.0,1.0,-0.0,0.0,1.0,0.5,0.5,1.0,0.49504950495049505,0.0
-0.03141075907812829,3.846708556381848e-18,0.9995065603657316,-0.03141075907812829,3.846708556381848e-18,0.9995065603657316,0.48429462046093585,0.5,0.9997532801828658,0.49504950495049505,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.504950495049505,0.0
-0.03134877712019301,-0.001972297881325771,0.9995065603657316,-0.03134877712019301,-0.001972297881325771,0.9995065603657316,0.4843256114399035,0.4990138510593371,0.9997532801828658,0.504950495049505,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.5148514851485149,0.0
-0.031163075860858275,-0.003936812003971144,0.9995065603657316,-0.031163075860858275,-0.003936812003971144,0.9995065603657316,0.48441846206957084,0.49803159399801444,0.9997532801828658,0.5148514851485149,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.5247524752475248,0.0
-0.030854388178155837,-0.005885789328195168,0.9995065603657316,-0.030854388178155837,-0.005885789328195168,0.9995065603657316,0.48457280591092206,0.4970571053359024,0.9997532801828658,0.5247524752475248,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.5346534653465347,0.0
-0.03042393232134335,-0.007811538130902156,0.9995065603657316,-0.03042393232134335,-0.007811538130902156,0.9995065603657316,0.48478803383932834,0.4960942309345489,0.9997532801828658,0.5346534653465347,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.5445544554455446,0.0
-0.029873407103031064,-0.009706458361358795,0.9995065603657316,-0.029873407103031064,-0.009706458361358795,0.9995065603657316,0.48506329644848445,0.4951467708193206,0.9997532801828658,0.5445544554455446,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.5544554455445545,0.0
-0.029204985194744616,-0.011563071635122164,0.9995065603657316,-0.029204985194744616,-0.011563071635122164,0.9995065603657316,0.4853975074026277,0.4942184641824389,0.9997532801828658,0.5544554455445545,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.5643564356435643,0.0
-0.028421304552383092,-0.013374050747806628,0.9995065603657316,-0.028421304552383092,-0.013374050747806628,0.9995065603657316,0.48578934772380844,0.4933129746260967,0.9997532801828658,0.5643564356435643,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.5742574257425742,0.0
-0.027525458005412253,-0.015132248592212115,0.9995065603657316,-0.027525458005412253,-0.015132248592212115,0.9995065603657316,0.48623727099729386,0.49243387570389396,0.9997532801828658,0.5742574257425742,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.5841584158415841,0.0
-0.02652098105087965,-0.0168307263646909,0.9995065603657316,-0.02652098105087965,-0.0168307263646909,0.9995065603657316,0.4867395094745602,0.4915846368176546,0.9997532801828658,0.5841584158415841,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.594059405940594,0.0
-0.025411837900422958,-0.018462780949435716,0.9995065603657316,-0.025411837900422958,-0.018462780949435716,0.9995065603657316,0.4872940810497885,0.4907686095252821,0.9997532801828658,0.594059405940594,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6039603960396039,0.0
-0.02420240583533769,-0.020021971372615407,0.9995065603657316,-0.02420240583533769,-0.020021971372615407,0.9995065603657316,0.48789879708233114,0.4899890143136923,0.9997532801828658,0.6039603960396039,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6138613861386139,0.0
-0.022897457931447835,-0.021502144221956,0.9995065603657316,-0.022897457931447835,-0.021502144221956,0.9995065603657316,0.4885512710342761,0.489248927889022,0.9997532801828658,0.6138613861386139,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6237623762376238,0.0
-0.021502144221956006,-0.022897457931447825,0.9995065603657316,-0.021502144221956006,-0.022897457931447825,0.9995065603657316,0.489248927889022,0.4885512710342761,0.9997532801828658,0.6237623762376238,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6336633663366337,0.0
-0.020021971372615403,-0.024202405835337695,0.9995065603657316,-0.020021971372615403,-0.024202405835337695,0.9995065603657316,0.4899890143136923,0.48789879708233114,0.9997532801828658,0.6336633663366337,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6435643564356436,0.0
-0.018462780949435733,-0.025411837900422944,0.9995065603657316,-0.018462780949435733,-0.025411837900422944,0.9995065603657316,0.4907686095252821,0.48729408104978855,0.9997532801828658,0.6435643564356436,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6534653465346535,0.0
-0.016830726364690896,-0.026520981050879654,0.9995065603657316,-0.016830726364690896,-0.026520981050879654,0.9995065603657316,0.4915846368176546,0.4867395094745602,0.9997532801828658,0.6534653465346535,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6633663366336634,0.0
-0.015132248592212112,-0.027525458005412253,0.9995065603657316,-0.015132248592212112,-0.027525458005412253,0.9995065603657316,0.49243387570389396,0.48623727099729386,0.9997532801828658,0.6633663366336634,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6732673267326733,0.0
-0.013374050747806624,-0.028421304552383096,0.9995065603657316,-0.013374050747806624,-0.028421304552383096,0.9995065603657316,0.4933129746260967,0.48578934772380844,0.9997532801828658,0.6732673267326733,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.6831683168316832,0.0
-0.011563071635122161,-0.029204985194744616,0.9995065603657316,-0.011563071635122161,-0.029204985194744616,0.9995065603657316,0.4942184641824389,0.4853975074026277,0.9997532801828658,0.6831683168316832,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.693069306930693,0.0
-0.009706458361358803,-0.02987340710303106,0.9995065603657316,-0.009706458361358803,-0.02987340710303106,0.9995065603657316,0.4951467708193206,0.48506329644848445,0.9997532801828658,0.693069306930693,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.7029702970297029,0.0
-0.007811538130902152,-0.03042393232134335,0.9995065603657316,-0.007811538130902152,-0.03042393232134335,0.9995065603657316,0.4960942309345489,0.48478803383932834,0.9997532801828658,0.7029702970297029,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.7128712871287128,0.0
-0.0058857893281951635,-0.03085438817815584,0.9995065603657316,-0.0058857893281951635,-0.03085438817815584,0.9995065603657316,0.4970571053359024,0.48457280591092206,0.9997532801828658,0.7128712871287128,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.7227722772277227,0.0
-0.003936812003971154,-0.031163075860858272,0.9995065603657316,-0.003936812003971154,-0.031163075860858272,0.9995065603657316,0.49803159399801444,0.48441846206957084,0.9997532801828658,0.7227722772277227,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.7326732673267327,0.0
-0.0019722978813257667,-0.03134877712019301,0.9995065603657316,-0.0019722978813257667,-0.03134877712019301,0.9995065603657316,0.4990138510593371,0.4843256114399035,0.9997532801828658,0.7326732673267327,0.01
-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.5,0.5,1.0,0.7425742574257426,0.0
-5.7700628345727715e-18,-0.03141075907812829,0.9995065603657316,-5.7700628345727715e-18,-0.03141075907812829,0.9995065603657316,0.5,0.48429462046093585,0.9997532801828658,0.7425742574257426,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.7524752475247525,0.0
0.001972297881325755,-0.03134877712019301,0.9995065603657316,0.001972297881325755,-0.03134877712019301,0.9995065603657316,0.5009861489406628,0.4843256114399035,0.9997532801828658,0.7524752475247525,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.7623762376237624,0.0
0.0039368120039711425,-0.031163075860858275,0.9995065603657316,0.0039368120039711425,-0.031163075860858275,0.9995065603657316,0.5019684060019856,0.48441846206957084,0.9997532801828658,0.7623762376237624,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.7722772277227723,0.0
0.005885789328195152,-0.03085438817815584,0.9995065603657316,0.005885789328195152,-0.03085438817815584,0.9995065603657316,0.5029428946640976,0.48457280591092206,0.9997532801828658,0.7722772277227723,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.7821782178217822,0.0
0.007811538130902167,-0.030423932321343345,0.9995065603657316,0.007811538130902167,-0.030423932321343345,0.9995065603657316,0.503905769065451,0.48478803383932834,0.9997532801828658,0.7821782178217822,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.7920792079207921,0.0
0.009706458361358793,-0.029873407103031064,0.9995065603657316,0.009706458361358793,-0.029873407103031064,0.9995065603657316,0.5048532291806794,0.48506329644848445,0.9997532801828658,0.7920792079207921,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.801980198019802,0.0
0.011563071635122149,-0.02920498519474462,0.9995065603657316,0.011563071635122149,-0.02920498519474462,0.9995065603657316,0.505781535817561,0.4853975074026277,0.9997532801828658,0.801980198019802,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8118811881188119,0.0
0.013374050747806612,-0.0284213045523831,0.9995065603657316,0.013374050747806612,-0.0284213045523831,0.9995065603657316,0.5066870253739033,0.48578934772380844,0.9997532801828658,0.8118811881188119,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8217821782178217,0.0
0.015132248592212126,-0.027525458005412246,0.9995065603657316,0.015132248592212126,-0.027525458005412246,0.9995065603657316,0.507566124296106,0.48623727099729386,0.9997532801828658,0.8217821782178217,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8316831683168316,0.0
0.01683072636469091,-0.026520981050879643,0.9995065603657316,0.01683072636469091,-0.026520981050879643,0.9995065603657316,0.5084153631823455,0.4867395094745602,0.9997532801828658,0.8316831683168316,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8415841584158416,0.0
0.018462780949435723,-0.02541183790042295,0.9995065603657316,0.018462780949435723,-0.02541183790042295,0.9995065603657316,0.5092313904747179,0.48729408104978855,0.9997532801828658,0.8415841584158416,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8514851485148515,0.0
0.020021971372615396,-0.0242024058353377,0.9995065603657316,0.020021971372615396,-0.0242024058353377,0.9995065603657316,0.5100109856863076,0.48789879708233114,0.9997532801828658,0.8514851485148515,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8613861386138614,0.0
0.021502144221955986,-0.022897457931447842,0.9995065603657316,0.021502144221955986,-0.022897457931447842,0.9995065603657316,0.510751072110978,0.4885512710342761,0.9997532801828658,0.8613861386138614,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8712871287128713,0.0
0.022897457931447814,-0.021502144221956017,0.9995065603657316,0.022897457931447814,-0.021502144221956017,0.9995065603657316,0.5114487289657239,0.48924892788902197,0.9997532801828658,0.8712871287128713,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8811881188118812,0.0
0.024202405835337695,-0.020021971372615407,0.9995065603657316,0.024202405835337695,-0.020021971372615407,0.9995065603657316,0.5121012029176688,0.4899890143136923,0.9997532801828658,0.8811881188118812,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.8910891089108911,0.0
0.025411837900422944,-0.018462780949435736,0.9995065603657316,0.025411837900422944,-0.018462780949435736,0.9995065603657316,0.5127059189502114,0.4907686095252821,0.9997532801828658,0.8910891089108911,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.900990099009901,0.0
0.026520981050879636,-0.01683072636469092,0.9995065603657316,0.026520981050879636,-0.01683072636469092,0.9995065603657316,0.5132604905254399,0.4915846368176545,0.9997532801828658,0.900990099009901,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.9108910891089109,0.0
0.02752545800541224,-0.015132248592212138,0.9995065603657316,0.02752545800541224,-0.015132248592212138,0.9995065603657316,0.5137627290027061,0.4924338757038939,0.9997532801828658,0.9108910891089109,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.9207920792079208,0.0
0.02842130455238308,-0.01337405074780665,0.9995065603657316,0.02842130455238308,-0.01337405074780665,0.9995065603657316,0.5142106522761916,0.4933129746260967,0.9997532801828658,0.9207920792079208,0.01
0.0,-0.0,1.0,0.0,-0.0,1.0,0.5,0.5,1.0,0.9306930693069307,0.0
